customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,age_group
600,51,Male,Boots,Footwear,27,Massachusetts,L,Teal,Spring,4.3,Yes,Standard,Yes,Yes,24,Debit Card,Every 3 Months,Adult
601,22,Male,Hat,Accessories,67,South Carolina,M,Charcoal,Spring,5,Yes,2-Day Shipping,Yes,Yes,29,Venmo,Monthly,Senior
602,32,Male,Backpack,Accessories,36,West Virginia,M,Maroon,Summer,4.9,Yes,Store Pickup,Yes,Yes,5,Cash,Fortnightly,Young Adult
603,37,Male,Shoes,Footwear,59,Oregon,L,Lavender,Summer,4.6,Yes,Next Day Air,Yes,Yes,9,Cash,Every 3 Months,Adult
604,31,Male,Handbag,Accessories,53,Massachusetts,L,Green,Winter,3.6,Yes,2-Day Shipping,Yes,Yes,26,PayPal,Every 3 Months,Middle-aged
605,44,Male,Sunglasses,Accessories,98,West Virginia,S,Pink,Fall,4.7,Yes,Store Pickup,Yes,Yes,10,Credit Card,Every 3 Months,Young Adult
606,40,Male,Hat,Accessories,38,California,XL,Charcoal,Winter,4.5,Yes,Standard,Yes,Yes,22,Bank Transfer,Weekly,Young Adult
607,27,Male,Scarf,Accessories,88,Colorado,M,Blue,Spring,4.5,Yes,Standard,Yes,Yes,43,PayPal,Monthly,Middle-aged
608,47,Male,Hoodie,Clothing,22,Indiana,L,Purple,Fall,3.1,Yes,Next Day Air,Yes,Yes,41,Cash,Monthly,Middle-aged
609,41,Male,Backpack,Accessories,24,Delaware,S,Gold,Fall,3.4,Yes,Next Day Air,Yes,Yes,17,Venmo,Every 3 Months,Middle-aged
610,51,Male,Sweater,Clothing,60,Ohio,L,Purple,Fall,4.9,Yes,Next Day Air,Yes,Yes,54,Credit Card,Fortnightly,Middle-aged
611,53,Male,Shorts,Clothing,73,Oklahoma,M,Charcoal,Summer,2.6,Yes,Free Shipping,Yes,Yes,26,Bank Transfer,Every 3 Months,Adult
612,43,Male,Scarf,Accessories,36,California,M,Black,Winter,5,Yes,Store Pickup,Yes,Yes,18,Cash,Monthly,Young Adult
613,67,Male,Hat,Accessories,45,New Hampshire,L,Lavender,Fall,4.7,Yes,Express,Yes,Yes,37,Credit Card,Quarterly,Young Adult
614,61,Male,Coat,Outerwear,50,Pennsylvania,L,Lavender,Fall,2.7,Yes,Standard,Yes,Yes,48,Cash,Bi-Weekly,Senior
615,68,Male,Jewelry,Accessories,103,Idaho,M,Lavender,Winter,4.4,Yes,Standard,Yes,Yes,21,Credit Card,Bi-Weekly,Senior
616,67,Male,Sandals,Footwear,99,Maryland,L,Olive,Summer,2.6,Yes,Next Day Air,Yes,Yes,24,Venmo,Annually,Adult
617,29,Male,Gloves,Accessories,74,Pennsylvania,L,Teal,Spring,4.9,Yes,Free Shipping,Yes,Yes,40,Credit Card,Every 3 Months,Adult
618,50,Male,Backpack,Accessories,61,Colorado,M,Maroon,Fall,2.9,Yes,Standard,Yes,Yes,2,Bank Transfer,Quarterly,Young Adult
619,61,Male,Jacket,Outerwear,98,Indiana,L,Cyan,Spring,4.3,Yes,Express,Yes,Yes,19,Debit Card,Bi-Weekly,Adult
620,19,Male,Backpack,Accessories,34,Nebraska,M,Charcoal,Summer,5,Yes,Store Pickup,Yes,Yes,1,Debit Card,Every 3 Months,Senior
621,33,Male,Backpack,Accessories,89,Rhode Island,M,Black,Fall,4.1,Yes,2-Day Shipping,Yes,Yes,10,Venmo,Every 3 Months,Adult
622,51,Male,Sunglasses,Accessories,29,Kansas,S,Red,Fall,4.4,Yes,Store Pickup,Yes,Yes,52,Credit Card,Weekly,Adult
623,69,Male,Socks,Clothing,70,Georgia,S,Peach,Spring,4.3,Yes,Next Day Air,Yes,Yes,45,Bank Transfer,Fortnightly,Young Adult
624,19,Male,Shoes,Footwear,78,Nevada,M,White,Fall,5,Yes,Standard,Yes,Yes,50,PayPal,Bi-Weekly,Young Adult
625,55,Male,Pants,Clothing,98,South Carolina,XL,Pink,Fall,3.7,Yes,Express,Yes,Yes,19,PayPal,Annually,Young Adult
626,49,Male,Jewelry,Accessories,80,Delaware,M,Red,Fall,4.1,Yes,Next Day Air,Yes,Yes,1,Venmo,Weekly,Adult
627,31,Male,Sunglasses,Accessories,77,New Hampshire,M,Indigo,Spring,4.2,Yes,Standard,Yes,Yes,11,Venmo,Annually,Adult
628,42,Male,Sandals,Footwear,47,Oregon,L,Black,Winter,4.5,Yes,Express,Yes,Yes,24,PayPal,Monthly,Adult
629,69,Male,Sweater,Clothing,89,Massachusetts,M,White,Fall,,Yes,2-Day Shipping,Yes,Yes,27,Credit Card,Monthly,Adult
630,26,Male,Shoes,Footwear,97,Vermont,L,Beige,Spring,4.9,Yes,Standard,Yes,Yes,10,Debit Card,Annually,Adult
631,41,Male,Jewelry,Accessories,89,Mississippi,S,Silver,Fall,4.3,Yes,2-Day Shipping,Yes,Yes,34,Debit Card,Annually,Young Adult
632,55,Male,Boots,Footwear,72,Washington,S,Violet,Summer,4.2,Yes,Store Pickup,Yes,Yes,30,Cash,Fortnightly,Young Adult
633,35,Male,Backpack,Accessories,55,Wyoming,M,Red,Winter,4.2,Yes,Next Day Air,Yes,Yes,21,Venmo,Fortnightly,Adult
634,66,Male,Sandals,Footwear,33,Minnesota,M,Orange,Spring,3.2,Yes,Express,Yes,Yes,49,Debit Card,Quarterly,Middle-aged
635,36,Male,Sneakers,Footwear,56,Ohio,M,Teal,Summer,4.1,Yes,Standard,Yes,Yes,55,PayPal,Weekly,Middle-aged
636,27,Male,Hoodie,Clothing,56,South Carolina,M,Brown,Fall,4.3,Yes,2-Day Shipping,Yes,Yes,27,Cash,Quarterly,Young Adult
637,41,Male,Handbag,Accessories,31,Wisconsin,M,Indigo,Summer,3,Yes,Store Pickup,Yes,Yes,14,Bank Transfer,Every 3 Months,Senior
638,21,Male,Sweater,Clothing,22,Tennessee,M,Cyan,Winter,3.6,Yes,2-Day Shipping,Yes,Yes,48,Cash,Fortnightly,Senior
639,53,Male,Sandals,Footwear,18,Maryland,S,Blue,Summer,3.1,Yes,Express,Yes,Yes,40,PayPal,Monthly,Adult
640,54,Male,Dress,Clothing,23,Mississippi,L,Olive,Spring,4.3,Yes,2-Day Shipping,Yes,Yes,45,Credit Card,Annually,Young Adult
641,53,Male,Skirt,Clothing,85,Minnesota,M,Gray,Summer,4.5,Yes,Store Pickup,Yes,Yes,30,Debit Card,Fortnightly,Middle-aged
642,47,Male,Blouse,Clothing,91,Alaska,M,Red,Winter,4.1,Yes,2-Day Shipping,Yes,Yes,23,Credit Card,Every 3 Months,Adult
643,64,Male,Skirt,Clothing,25,Arkansas,L,Red,Spring,2.8,Yes,2-Day Shipping,Yes,Yes,14,Debit Card,Bi-Weekly,Adult
644,18,Male,Sweater,Clothing,57,Oregon,XL,Green,Winter,3.6,Yes,Next Day Air,Yes,Yes,7,Bank Transfer,Every 3 Months,Adult
645,68,Male,Backpack,Accessories,90,Louisiana,S,Blue,Summer,4.4,Yes,Next Day Air,Yes,Yes,40,Cash,Weekly,Young Adult
646,62,Male,Hoodie,Clothing,41,Oklahoma,S,Purple,Summer,4.4,Yes,Express,Yes,Yes,15,Venmo,Bi-Weekly,Senior
647,51,Male,Boots,Footwear,48,Indiana,XL,Pink,Spring,5,Yes,Standard,Yes,Yes,21,Venmo,Bi-Weekly,Middle-aged
648,54,Male,Blouse,Clothing,68,Mississippi,XL,Charcoal,Summer,4,Yes,Express,Yes,Yes,23,Credit Card,Fortnightly,Middle-aged
649,22,Male,Hoodie,Clothing,33,Michigan,M,Brown,Winter,4.4,Yes,Store Pickup,Yes,Yes,41,Credit Card,Weekly,Adult
650,53,Male,Pants,Clothing,98,Delaware,L,Orange,Spring,4.5,Yes,Store Pickup,Yes,Yes,37,PayPal,Every 3 Months,Senior
651,34,Male,Gloves,Accessories,45,Florida,M,Magenta,Spring,4,Yes,Next Day Air,Yes,Yes,10,Bank Transfer,Annually,Middle-aged
652,32,Male,Hat,Accessories,33,Arkansas,L,Yellow,Summer,3,Yes,Next Day Air,Yes,Yes,47,Venmo,Fortnightly,Adult
653,64,Male,Sunglasses,Accessories,29,Minnesota,M,Beige,Winter,3.2,Yes,Free Shipping,Yes,Yes,29,Venmo,Weekly,Young Adult
654,20,Male,Scarf,Accessories,69,North Dakota,M,Olive,Winter,3.9,Yes,2-Day Shipping,Yes,Yes,48,Cash,Fortnightly,Middle-aged
655,24,Male,Handbag,Accessories,65,California,L,Gray,Summer,4.4,Yes,2-Day Shipping,Yes,Yes,20,Venmo,Annually,Middle-aged
656,20,Male,Handbag,Accessories,38,Mississippi,S,Purple,Fall,3.3,Yes,Free Shipping,Yes,Yes,19,Venmo,Monthly,Adult
657,42,Male,Jeans,Clothing,23,Pennsylvania,M,Beige,Summer,4.2,Yes,Standard,Yes,Yes,7,PayPal,Quarterly,Adult
658,48,Male,Jacket,Outerwear,86,Arizona,M,White,Winter,4.7,Yes,Free Shipping,Yes,Yes,7,PayPal,Quarterly,Adult
659,62,Male,Backpack,Accessories,39,Louisiana,S,White,Fall,5,Yes,Store Pickup,Yes,Yes,25,Venmo,Weekly,Senior
660,62,Male,Shorts,Clothing,53,Virginia,S,Gold,Spring,3.8,Yes,2-Day Shipping,Yes,Yes,10,Cash,Weekly,Middle-aged
661,50,Male,Coat,Outerwear,80,Montana,M,Olive,Fall,5,Yes,2-Day Shipping,Yes,Yes,35,Credit Card,Quarterly,Young Adult
662,57,Male,Shirt,Clothing,69,Iowa,XL,Green,Fall,4.4,Yes,Store Pickup,Yes,Yes,41,Credit Card,Quarterly,Adult
663,24,Male,Gloves,Accessories,102,Illinois,L,Magenta,Fall,3.1,Yes,Express,Yes,Yes,42,Venmo,Bi-Weekly,Young Adult
664,59,Male,Dress,Clothing,84,Alaska,M,Charcoal,Fall,4.8,Yes,Express,Yes,Yes,23,Credit Card,Monthly,Middle-aged
665,63,Male,Pants,Clothing,86,Colorado,M,Indigo,Winter,4.6,Yes,Express,Yes,Yes,44,PayPal,Bi-Weekly,Adult
666,41,Male,Pants,Clothing,56,New Mexico,M,Peach,Spring,5,Yes,2-Day Shipping,Yes,Yes,50,Credit Card,Annually,Young Adult
667,35,Male,Hoodie,Clothing,28,Colorado,L,Turquoise,Winter,3.5,Yes,Free Shipping,Yes,Yes,35,Debit Card,Quarterly,Senior
668,34,Male,Sunglasses,Accessories,88,Arizona,S,Blue,Winter,2.7,Yes,Standard,Yes,Yes,32,Bank Transfer,Quarterly,Middle-aged
669,49,Male,T-shirt,Clothing,77,Hawaii,S,Turquoise,Fall,3.1,Yes,Express,Yes,Yes,34,Bank Transfer,Monthly,Adult
670,43,Male,Jacket,Outerwear,96,Illinois,M,Gray,Spring,3.4,Yes,Free Shipping,Yes,Yes,44,Venmo,Bi-Weekly,Young Adult
671,63,Male,Sweater,Clothing,44,Louisiana,XL,Purple,Spring,4.8,Yes,Next Day Air,Yes,Yes,41,Cash,Bi-Weekly,Senior
672,38,Male,Jacket,Outerwear,29,Iowa,L,Black,Winter,5,Yes,Express,Yes,Yes,44,Cash,Weekly,Young Adult
673,59,Male,Socks,Clothing,56,Washington,M,Peach,Winter,3.6,Yes,2-Day Shipping,Yes,Yes,25,Cash,Quarterly,Middle-aged
674,35,Male,Shirt,Clothing,66,Oklahoma,M,Indigo,Spring,4.5,Yes,Free Shipping,Yes,Yes,27,Venmo,Bi-Weekly,Middle-aged
675,48,Male,Jewelry,Accessories,33,Washington,XL,Beige,Winter,4.7,Yes,Store Pickup,Yes,Yes,33,Bank Transfer,Annually,Adult
676,64,Male,Sunglasses,Accessories,84,Arkansas,M,Yellow,Spring,2.9,Yes,2-Day Shipping,Yes,Yes,9,Cash,Annually,Adult
677,28,Male,Pants,Clothing,61,Connecticut,M,Peach,Winter,3.1,Yes,2-Day Shipping,Yes,Yes,41,Venmo,Bi-Weekly,Senior
678,60,Male,Socks,Clothing,66,Washington,S,Turquoise,Summer,2.8,Yes,Express,Yes,Yes,37,PayPal,Annually,Middle-aged
679,27,Male,Blouse,Clothing,81,Maine,M,Teal,Fall,3.5,Yes,Store Pickup,Yes,Yes,21,Debit Card,Every 3 Months,Adult
680,56,Male,Sandals,Footwear,105,Michigan,M,Turquoise,Fall,3.4,Yes,Express,Yes,Yes,47,Venmo,Fortnightly,Middle-aged
681,58,Male,Sneakers,Footwear,26,Tennessee,M,Magenta,Spring,4.5,Yes,Express,Yes,Yes,3,PayPal,Annually,Adult
682,30,Male,Shirt,Clothing,60,Louisiana,XL,Purple,Winter,4,Yes,2-Day Shipping,Yes,Yes,22,Credit Card,Every 3 Months,Young Adult
683,23,Male,Jacket,Outerwear,28,Missouri,M,Brown,Summer,4.1,Yes,Standard,Yes,Yes,53,Credit Card,Bi-Weekly,Young Adult
684,33,Male,Sandals,Footwear,40,Michigan,S,Violet,Winter,2.8,Yes,Free Shipping,Yes,Yes,3,Bank Transfer,Monthly,Middle-aged
685,63,Male,Hat,Accessories,75,Alabama,M,Yellow,Summer,4.8,Yes,Express,Yes,Yes,44,Debit Card,Monthly,Adult
686,70,Male,Blouse,Clothing,79,Massachusetts,XL,Magenta,Winter,3.5,Yes,Standard,Yes,Yes,37,Cash,Fortnightly,Young Adult
687,70,Male,Sweater,Clothing,36,Indiana,L,Beige,Fall,3.2,Yes,2-Day Shipping,Yes,Yes,39,Venmo,Fortnightly,Young Adult
688,19,Male,Gloves,Accessories,40,West Virginia,XL,Turquoise,Winter,3.6,Yes,Free Shipping,Yes,Yes,46,Bank Transfer,Quarterly,Young Adult
689,25,Male,Scarf,Accessories,60,Michigan,S,Peach,Summer,4.7,Yes,Store Pickup,Yes,Yes,52,Venmo,Monthly,Young Adult
690,19,Male,Hoodie,Clothing,91,Pennsylvania,M,Orange,Summer,4.7,Yes,Express,Yes,Yes,29,Credit Card,Every 3 Months,Senior
691,25,Male,Shorts,Clothing,68,Alaska,XL,Red,Spring,5,Yes,Standard,Yes,Yes,55,Bank Transfer,Weekly,Middle-aged
692,60,Male,Backpack,Accessories,22,Massachusetts,L,Silver,Summer,3.2,Yes,Standard,Yes,Yes,35,PayPal,Bi-Weekly,Adult
693,35,Male,Sunglasses,Accessories,92,North Dakota,M,Cyan,Spring,4.1,Yes,2-Day Shipping,Yes,Yes,44,Debit Card,Every 3 Months,Senior
694,46,Male,Shorts,Clothing,55,Vermont,L,Turquoise,Spring,3.2,Yes,Free Shipping,Yes,Yes,30,Cash,Every 3 Months,Adult
695,41,Male,Dress,Clothing,22,Kentucky,S,Charcoal,Fall,3.7,Yes,2-Day Shipping,Yes,Yes,36,Venmo,Every 3 Months,Middle-aged
696,30,Male,Shorts,Clothing,65,Nevada,XL,Peach,Summer,3.8,Yes,Next Day Air,Yes,Yes,16,Debit Card,Every 3 Months,Senior
697,44,Male,Belt,Accessories,44,Utah,L,Green,Fall,2.8,Yes,Standard,Yes,Yes,55,Cash,Monthly,Senior
698,61,Male,Scarf,Accessories,58,North Dakota,XL,Brown,Summer,4.9,Yes,Free Shipping,Yes,Yes,43,Debit Card,Quarterly,Young Adult
699,55,Male,Boots,Footwear,46,Iowa,M,Yellow,Winter,4.1,Yes,Standard,Yes,Yes,42,Debit Card,Weekly,Middle-aged
700,50,Male,Handbag,Accessories,47,Connecticut,M,Charcoal,Fall,2.8,Yes,2-Day Shipping,Yes,Yes,6,PayPal,Weekly,Middle-aged
701,57,Male,Pants,Clothing,83,Wisconsin,L,Olive,Winter,4.4,Yes,Standard,Yes,Yes,5,PayPal,Monthly,Adult
702,51,Male,Boots,Footwear,99,Idaho,L,Red,Fall,3.6,Yes,Next Day Air,Yes,Yes,5,Debit Card,Every 3 Months,Adult
703,18,Male,Shirt,Clothing,74,Montana,M,White,Winter,3.5,Yes,Store Pickup,Yes,Yes,1,Cash,Weekly,Middle-aged
704,63,Male,Dress,Clothing,79,Connecticut,L,Pink,Summer,3.1,Yes,Standard,Yes,Yes,20,Venmo,Weekly,Senior
705,34,Male,Hoodie,Clothing,62,Idaho,S,Black,Spring,3.3,Yes,Express,Yes,Yes,18,PayPal,Annually,Middle-aged
706,25,Male,Pants,Clothing,91,Arkansas,XL,Indigo,Summer,4.6,Yes,Free Shipping,Yes,Yes,49,Cash,Quarterly,Young Adult
707,46,Male,Jeans,Clothing,43,Iowa,L,Turquoise,Summer,5,Yes,Express,Yes,Yes,29,Debit Card,Weekly,Middle-aged
708,59,Male,Shirt,Clothing,42,Louisiana,L,Purple,Spring,4,Yes,Next Day Air,Yes,Yes,19,Venmo,Annually,Middle-aged
709,37,Male,Backpack,Accessories,44,Kentucky,L,Beige,Summer,3.8,Yes,Store Pickup,Yes,Yes,21,Cash,Fortnightly,Young Adult
710,49,Male,Jacket,Outerwear,84,Massachusetts,L,Charcoal,Summer,4.9,Yes,Standard,Yes,Yes,17,Debit Card,Monthly,Senior
711,22,Male,Scarf,Accessories,94,Virginia,L,Turquoise,Spring,4.2,Yes,Standard,Yes,Yes,27,PayPal,Fortnightly,Middle-aged
712,64,Male,Boots,Footwear,61,New Hampshire,M,Maroon,Spring,3.5,Yes,2-Day Shipping,Yes,Yes,12,Bank Transfer,Bi-Weekly,Young Adult
713,42,Male,Blouse,Clothing,77,New Hampshire,XL,Black,Summer,4.1,Yes,Next Day Air,Yes,Yes,38,Bank Transfer,Quarterly,Adult
714,37,Male,Hoodie,Clothing,90,Oregon,M,Lavender,Summer,2.8,Yes,Express,Yes,Yes,36,Bank Transfer,Bi-Weekly,Middle-aged
715,26,Male,Jacket,Outerwear,73,South Dakota,M,Magenta,Fall,4.6,Yes,Store Pickup,Yes,Yes,43,Debit Card,Fortnightly,Middle-aged
716,33,Male,Jeans,Clothing,68,Delaware,L,Green,Spring,2.9,Yes,Express,Yes,Yes,42,Debit Card,Quarterly,Middle-aged
717,30,Male,Jewelry,Accessories,30,Missouri,M,Olive,Spring,3.9,Yes,Express,Yes,Yes,10,Venmo,Bi-Weekly,Adult
718,21,Male,Socks,Clothing,92,Alaska,L,Green,Spring,4.5,Yes,Express,Yes,Yes,8,Venmo,Every 3 Months,Young Adult
719,22,Male,Shirt,Clothing,21,Florida,M,Peach,Summer,4.6,Yes,Standard,Yes,Yes,23,Bank Transfer,Annually,Adult
720,63,Male,Shorts,Clothing,22,Mississippi,L,Turquoise,Summer,3.6,Yes,Next Day Air,Yes,Yes,44,Venmo,Bi-Weekly,Middle-aged
721,33,Male,Jewelry,Accessories,65,New Mexico,L,Orange,Fall,3.7,Yes,Free Shipping,Yes,Yes,21,Debit Card,Weekly,Middle-aged
722,43,Male,Blouse,Clothing,51,California,L,Silver,Summer,4.5,Yes,Next Day Air,Yes,Yes,40,Debit Card,Every 3 Months,Adult
723,27,Male,Sweater,Clothing,29,Wyoming,S,Blue,Summer,4.6,Yes,Store Pickup,Yes,Yes,52,Cash,Bi-Weekly,Young Adult
724,35,Male,Jewelry,Accessories,57,Missouri,L,Cyan,Fall,3.6,Yes,Express,Yes,Yes,43,PayPal,Monthly,Adult
725,37,Male,T-shirt,Clothing,83,New Hampshire,XL,Green,Fall,5,Yes,Store Pickup,Yes,Yes,40,Venmo,Every 3 Months,Adult
726,61,Male,Hat,Accessories,65,Texas,L,Silver,Winter,3.1,Yes,Standard,Yes,Yes,36,Debit Card,Fortnightly,Middle-aged
727,32,Male,Shorts,Clothing,77,North Dakota,L,Yellow,Summer,3.8,Yes,Next Day Air,Yes,Yes,21,Bank Transfer,Every 3 Months,Young Adult
728,62,Male,Sweater,Clothing,107,Arkansas,S,Gray,Winter,4.9,Yes,Next Day Air,Yes,Yes,41,Venmo,Every 3 Months,Middle-aged
729,29,Male,Jeans,Clothing,82,Nebraska,M,Pink,Winter,4,Yes,Next Day Air,Yes,Yes,13,PayPal,Every 3 Months,Young Adult
730,41,Male,Sunglasses,Accessories,53,Minnesota,L,Beige,Summer,3.3,Yes,Express,Yes,Yes,41,PayPal,Every 3 Months,Young Adult
731,48,Male,Boots,Footwear,25,Massachusetts,M,Indigo,Summer,4,Yes,Standard,Yes,Yes,32,Venmo,Fortnightly,Adult
732,43,Male,Coat,Outerwear,27,Arkansas,M,Red,Spring,3.7,Yes,Free Shipping,Yes,Yes,35,PayPal,Fortnightly,Adult
733,34,Male,Shirt,Clothing,59,New Hampshire,L,Blue,Spring,3.2,Yes,Express,Yes,Yes,30,Cash,Bi-Weekly,Adult
734,45,Male,Dress,Clothing,34,Rhode Island,L,Cyan,Fall,2.8,Yes,2-Day Shipping,Yes,Yes,18,Debit Card,Bi-Weekly,Adult
735,65,Male,Shirt,Clothing,78,New Jersey,S,Violet,Winter,3.2,Yes,Express,Yes,Yes,37,Bank Transfer,Every 3 Months,Middle-aged
736,61,Male,Sunglasses,Accessories,51,Montana,M,Orange,Fall,3.9,Yes,2-Day Shipping,Yes,Yes,52,Cash,Bi-Weekly,Middle-aged
737,18,Male,Dress,Clothing,60,Colorado,L,Maroon,Spring,3.1,Yes,2-Day Shipping,Yes,Yes,30,Credit Card,Every 3 Months,Adult
738,47,Male,Sunglasses,Accessories,26,Nebraska,M,Teal,Spring,4,Yes,Store Pickup,Yes,Yes,26,PayPal,Annually,Young Adult
739,56,Male,Sunglasses,Accessories,36,Minnesota,L,Orange,Winter,3.6,Yes,2-Day Shipping,Yes,Yes,31,Venmo,Quarterly,Senior
740,64,Male,Shorts,Clothing,30,Minnesota,S,Purple,Summer,3.8,Yes,Free Shipping,Yes,Yes,26,Venmo,Bi-Weekly,Middle-aged
741,26,Male,Jeans,Clothing,61,South Dakota,M,Orange,Summer,2.9,Yes,Next Day Air,Yes,Yes,23,Credit Card,Fortnightly,Young Adult
742,22,Male,T-shirt,Clothing,72,West Virginia,XL,Yellow,Summer,4.8,Yes,Free Shipping,Yes,Yes,21,Bank Transfer,Every 3 Months,Young Adult
743,64,Male,Pants,Clothing,37,Nevada,M,Charcoal,Summer,3.4,Yes,Express,Yes,Yes,22,Debit Card,Quarterly,Young Adult
744,21,Male,Sunglasses,Accessories,87,North Carolina,L,Gray,Fall,5,Yes,Free Shipping,Yes,Yes,37,Cash,Weekly,Senior
745,67,Male,Boots,Footwear,69,Illinois,S,Charcoal,Spring,4.4,Yes,Next Day Air,Yes,Yes,41,Debit Card,Bi-Weekly,Young Adult
746,46,Male,T-shirt,Clothing,92,Michigan,L,Orange,Fall,4.8,Yes,Standard,Yes,Yes,4,Venmo,Monthly,Adult
747,40,Male,Sandals,Footwear,49,Michigan,M,Red,Winter,2.7,Yes,Free Shipping,Yes,Yes,49,Credit Card,Annually,Adult
748,51,Male,Shorts,Clothing,73,Oklahoma,L,Gold,Spring,4.6,Yes,Next Day Air,Yes,Yes,16,Bank Transfer,Weekly,Middle-aged
749,35,Male,Hat,Accessories,39,South Dakota,L,Brown,Fall,4.3,Yes,Free Shipping,Yes,Yes,8,Bank Transfer,Quarterly,Adult
750,56,Male,Scarf,Accessories,71,Oklahoma,M,Olive,Winter,3.8,Yes,Standard,Yes,Yes,12,Debit Card,Quarterly,Young Adult
751,25,Male,T-shirt,Clothing,94,Maryland,L,Violet,Fall,3.5,Yes,Free Shipping,Yes,Yes,5,Venmo,Annually,Middle-aged
752,65,Male,Gloves,Accessories,70,Ohio,L,Indigo,Fall,4.9,Yes,Free Shipping,Yes,Yes,1,Credit Card,Monthly,Senior
753,39,Male,Scarf,Accessories,84,Ohio,L,Yellow,Fall,4.4,Yes,2-Day Shipping,Yes,Yes,17,PayPal,Every 3 Months,Senior
754,47,Male,Boots,Footwear,59,Massachusetts,M,Teal,Fall,3.5,Yes,Store Pickup,Yes,Yes,31,Venmo,Quarterly,Senior
755,36,Male,Gloves,Accessories,40,North Carolina,L,Pink,Spring,3.3,Yes,Store Pickup,Yes,Yes,3,Debit Card,Quarterly,Adult
756,66,Male,Coat,Outerwear,28,Florida,M,Violet,Spring,3.4,Yes,Free Shipping,Yes,Yes,25,PayPal,Weekly,Young Adult
757,62,Male,Belt,Accessories,99,Montana,S,Orange,Summer,5,Yes,Standard,Yes,Yes,30,Cash,Fortnightly,Adult
758,41,Male,Hoodie,Clothing,34,Minnesota,M,Red,Fall,3.8,Yes,Store Pickup,Yes,Yes,16,Debit Card,Quarterly,Young Adult
759,66,Male,Shoes,Footwear,67,Massachusetts,L,Peach,Summer,4.9,Yes,2-Day Shipping,Yes,Yes,35,Bank Transfer,Every 3 Months,Middle-aged
760,51,Male,Dress,Clothing,55,Rhode Island,XL,Green,Winter,3,Yes,Next Day Air,Yes,Yes,24,Credit Card,Fortnightly,Middle-aged
761,33,Male,Gloves,Accessories,51,Minnesota,XL,Violet,Fall,3.5,Yes,Free Shipping,Yes,Yes,6,Cash,Annually,Young Adult
762,57,Male,Jewelry,Accessories,95,Nevada,L,Yellow,Fall,4.6,Yes,Express,Yes,Yes,30,Bank Transfer,Weekly,Senior
763,45,Male,Belt,Accessories,54,New Mexico,M,Pink,Fall,4.1,Yes,Standard,Yes,Yes,53,Debit Card,Fortnightly,Senior
764,61,Male,Sweater,Clothing,51,North Carolina,M,Brown,Spring,3.3,Yes,2-Day Shipping,Yes,Yes,6,Credit Card,Monthly,Young Adult
765,55,Male,Skirt,Clothing,43,Virginia,XL,Silver,Fall,4.5,Yes,Free Shipping,Yes,Yes,6,Debit Card,Quarterly,Adult
766,54,Male,Sneakers,Footwear,94,Alaska,M,Pink,Summer,3.1,Yes,Store Pickup,Yes,Yes,13,Cash,Quarterly,Adult
767,57,Male,Gloves,Accessories,52,Nevada,M,Cyan,Winter,3.7,Yes,Next Day Air,Yes,Yes,14,PayPal,Monthly,Adult
768,27,Male,Coat,Outerwear,87,Pennsylvania,M,Brown,Fall,2.6,Yes,Next Day Air,Yes,Yes,9,Cash,Annually,Middle-aged
769,64,Male,Backpack,Accessories,94,Illinois,XL,Red,Spring,2.6,Yes,Express,Yes,Yes,63,Venmo,Weekly,Middle-aged
770,52,Male,Socks,Clothing,111,Delaware,M,Silver,Spring,4.4,Yes,Store Pickup,Yes,Yes,9,PayPal,Monthly,Young Adult
771,19,Male,Sneakers,Footwear,57,Vermont,M,Gray,Spring,3.3,Yes,Express,Yes,Yes,8,Credit Card,Annually,Middle-aged
772,22,Male,Sweater,Clothing,69,Hawaii,L,Cyan,Fall,2.8,Yes,Next Day Air,Yes,Yes,39,Bank Transfer,Fortnightly,Middle-aged
773,18,Male,Jeans,Clothing,24,Illinois,L,Teal,Fall,3.9,Yes,Free Shipping,Yes,Yes,42,Debit Card,Bi-Weekly,Young Adult
774,29,Male,Hat,Accessories,95,California,L,Indigo,Winter,2.7,Yes,Express,Yes,Yes,14,Debit Card,Bi-Weekly,Senior
775,42,Male,Hat,Accessories,46,Nevada,M,Yellow,Summer,3.6,Yes,Standard,Yes,Yes,11,Credit Card,Quarterly,Senior
776,49,Male,Handbag,Accessories,53,Kentucky,S,Gold,Winter,3.3,Yes,Store Pickup,Yes,Yes,9,PayPal,Monthly,Young Adult
777,49,Male,Shirt,Clothing,59,Alabama,M,Maroon,Spring,5,Yes,Standard,Yes,Yes,8,Venmo,Every 3 Months,Adult
778,55,Male,Socks,Clothing,32,Wyoming,XL,Silver,Spring,2.5,Yes,Express,Yes,Yes,40,Venmo,Weekly,Middle-aged
779,29,Male,Socks,Clothing,49,Massachusetts,M,Yellow,Summer,3,Yes,Store Pickup,Yes,Yes,24,Debit Card,Annually,Young Adult
780,60,Male,Dress,Clothing,99,Utah,M,Blue,Spring,5,Yes,Express,Yes,Yes,37,Cash,Annually,Middle-aged
781,34,Male,Shoes,Footwear,27,New York,M,Turquoise,Spring,3.9,Yes,Free Shipping,Yes,Yes,41,Cash,Quarterly,Adult
